Property ID,Neighbourhood or locality,Type of building,Construction year,Price,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Elevator,Basement,Building condition,Cadastral income,Primary energy consumption,CO₂ emission,Energy class,Heating type
10503610,,,1993.0,"€ 199,000  199000 €",2.0,100  m² square meters,Hyper equipped,No,,,4  m²  square meters,,,,4.0,,,,Good,€ 743  743 €,321  kWh/m²  kilowatt hour per square meters,Not specified,D,Wood
10400137,,,,"€ 200,000  200000 €",2.0,115  m² square meters,Installed,,,,,,,,2.0,,,Yes,To renovate,,272  kWh/m²  kilowatt hour per square meters,54 kg CO₂/m²,E,Gas
10100727,,,,"€ 220,000  220000 €",3.0,120  m² square meters,,,,,,,,,2.0,,,,,,335  kWh/m²  kilowatt hour per square meters,Not specified,D,
10203323,,All kind,,"€ 229,000  229000 €",1.0,70  m² square meters,,Yes,,,,,,,3.0,No,No,,,€ 691  691 €,Not specified,Not specified,Not specified,
10222966,,,2013.0,"€ 235,000  235000 €",2.0,,,No,,,9  m²  square meters,,,,,No,Yes,,As new,€ 996  996 €,107.83  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10482573,,,2001.0,"€ 240,000  240000 €",2.0,99  m² square meters,Installed,,,,,,,,3.0,,No,,,,178  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10481758,,,2001.0,"€ 245,000  245000 €",2.0,99  m² square meters,Installed,,,,,,,,3.0,,No,,,,194  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10509515,,,,"€ 265,000  265000 €",1.0,73  m² square meters,,No,,,70  m²  square meters,,,,,,Yes,Yes,As new,€ 888  888 €,96  kWh/m²  kilowatt hour per square meters,18 kg CO₂/m²,B,Gas
10391460,,,1999.0,"€ 275,000  275000 €",2.0,155  m² square meters,,,,,,,,,,,,,As new,,132  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10545876,,,,"€ 285,000  285000 €",3.0,135  m² square meters,Installed,,,,,,,,,,,Yes,As new,,Not specified,Not specified,Not specified,
10523686,,,2018.0,"€ 299,000  299000 €",2.0,98  m² square meters,Installed,No,,,18  m²  square meters,,,,,No,Yes,,,,122  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10499323,,All kind,2001.0,"€ 319,000  319000 €",2.0,105  m² square meters,,,,,6  m²  square meters,,,,,,Yes,,Good,,136  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10457864,Antwerpen,,1932.0,"€ 325,000  325000 €",3.0,126  m² square meters,,No,,Yes,,,,,2.0,Yes,No,Yes,Good,€ 783  783 €,285  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10523787,,,2020.0,"€ 349,000  349000 €",2.0,93  m² square meters,,No,,,21  m²  square meters,Yes,,,,No,Yes,,As new,,60  kWh/m²  kilowatt hour per square meters,Not specified,A,
10522701,,All kind,,"€ 448,000  448000 €",2.0,130  m² square meters,,,,,10  m²  square meters,,,,3.0,No,No,,As new,"€ 1,281  1281 €",134  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10571529,,,1975.0,"€ 199,000  199000 €",1.0,80  m² square meters,Installed,No,,,11  m²  square meters,,,,2.0,No,Yes,,Good,€ 961  961 €,177  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10571528,,,2021.0,"€ 335,000  335000 €",2.0,90  m² square meters,Installed,No,,,,,,,4.0,No,Yes,,As new,,Not specified,Not specified,Not specified,Gas
10571520,,,,"€ 230,000  230000 €",3.0,110  m² square meters,Installed,No,,,20  m²  square meters,,,629  m²  square meters,4.0,,,,,€ 741  741 €,426  kWh/m²  kilowatt hour per square meters,Not specified,F,Electric
10571519,,,,"€ 160,000  160000 €",4.0,150  m² square meters,Installed,No,1.0,,30  m²  square meters,,,345  m²  square meters,2.0,,,Yes,,€ 370  370 €,291  kWh/m²  kilowatt hour per square meters,Not specified,D,
10489919,,,,"€ 110,000  110000 €",1.0,50  m² square meters,,No,,,3  m²  square meters,,,,2.0,,,,,€ 849  849 €,564  kWh/m²  kilowatt hour per square meters,138 kg CO₂/m²,G,
10571514,,,,"€ 245,000  245000 €",2.0,,Semi equipped,No,,,,,,60  m²  square meters,3.0,,,,To be done up,€ 592  592 €,758  kWh/m²  kilowatt hour per square meters,Not specified,F,Gas
10571507,,,,"€ 360,000  360000 €",5.0,250  m² square meters,Semi equipped,,,,90  m²  square meters,Yes,,,4.0,,,Yes,Good,€ 770  770 €,552  kWh/m²  kilowatt hour per square meters,Not specified,G,Fuel oil
10571506,,,,"€ 360,000  360000 €",5.0,250  m² square meters,Semi equipped,,,,90  m²  square meters,Yes,,892  m²  square meters,4.0,,,Yes,Good,€ 770  770 €,552  kWh/m²  kilowatt hour per square meters,Not specified,G,Fuel oil
10571505,,,,"€ 269,000  269000 €",4.0,172  m² square meters,Installed,,,,70  m²  square meters,,280  m²  square meters,504  m²  square meters,4.0,,,,Good,€ 409  409 €,401  kWh/m²  kilowatt hour per square meters,99 kg CO₂/m²,E,Fuel oil
10571504,,,,"€ 261,500  261500 €",2.0,,,,,Yes,,,,99  m²  square meters,2.0,,,,To be done up,€ 524  524 €,335  kWh/m²  kilowatt hour per square meters,Not specified,D,Gas
10571503,,,,"€ 521,000  521000 €",6.0,227  m² square meters,,,,Yes,,,,395  m²  square meters,2.0,,,,Good,"€ 1,434  1434 €",422  kWh/m²  kilowatt hour per square meters,Not specified,E,
10433964,,,1993.0,"€ 205,000  205000 €",1.0,,,,,,5  m²  square meters,,,,2.0,,,Yes,Good,,278  kWh/m²  kilowatt hour per square meters,Not specified,C,Electric
10408419,,,,"€ 155,000  155000 €",3.0,,,,,,,,,84  m²  square meters,2.0,,,,Good,€ 438  438 €,471  kWh/m²  kilowatt hour per square meters,Not specified,E,Gas
10404770,,,,"€ 129,000  129000 €",3.0,90  m² square meters,,,,Yes,,,,595  m²  square meters,2.0,,,,To be done up,€ 161  161 €,443  kWh/m²  kilowatt hour per square meters,Not specified,E,
10571499,Leuven,,2011.0,"€ 472,000  472000 €",4.0,238  m² square meters,Hyper equipped,No,,,9  m²  square meters,,,198  m²  square meters,2.0,,No,,As new,"€ 1,112  1112 €",78  kWh/m²  kilowatt hour per square meters,Not specified,A,
10571496,,,,"€ 180,000  180000 €",2.0,165  m² square meters,,No,,,,,1219  m²  square meters,1318  m²  square meters,4.0,,,Yes,,€ 612  612 €,491  kWh/m²  kilowatt hour per square meters,Not specified,F,
10571494,,,,"Make an offer starting from  € 199,000  Make an offer starting from  199000 €",2.0,91  m² square meters,,No,,,,,,,2.0,No,No,,Good,,160  kWh/m²  kilowatt hour per square meters,30 kg CO₂/m²,B,Gas
10571461,,,1992.0,"€ 495,000  495000 €",3.0,162  m² square meters,Installed,,,,42  m²  square meters,,,,2.0,,Yes,,Good,"€ 2,078  2078 €",202  kWh/m²  kilowatt hour per square meters,Not specified,C,Electric
10571458,Liège,,,"€ 169,000  169000 €",4.0,135  m² square meters,USA semi equipped,No,,,16  m²  square meters,,80  m²  square meters,215  m²  square meters,2.0,No,No,,To renovate,,234  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10571457,Liège,,,"€ 260,000  260000 €",5.0,205  m² square meters,Installed,No,,,175  m²  square meters,,160  m²  square meters,307  m²  square meters,3.0,No,No,,Good,"€ 1,140  1140 €",370  kWh/m²  kilowatt hour per square meters,Not specified,E,Gas
10571456,Liège,,,"€ 260,000  260000 €",5.0,205  m² square meters,Installed,No,,,175  m²  square meters,,160  m²  square meters,307  m²  square meters,3.0,No,No,,Good,"€ 1,140  1140 €",370  kWh/m²  kilowatt hour per square meters,Not specified,E,Gas
10571455,Liège,,2022.0,"Make an offer starting from  € 170,000  Make an offer starting from  170000 €",3.0,110  m² square meters,,No,,,,,400  m²  square meters,610  m²  square meters,3.0,No,No,,To renovate,,Not specified,Not specified,Not specified,
10571448,,,2008.0,"€ 348,000  348000 €",3.0,118  m² square meters,,No,,,,,,519  m²  square meters,4.0,,,,,,253  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10571447,,,,"€ 120,000  120000 €",3.0,216  m² square meters,Not installed,No,,,,,,900  m²  square meters,4.0,,,Yes,,,504  kWh/m²  kilowatt hour per square meters,Not specified,F,
10571446,,,,"€ 450,000  450000 €",5.0,321  m² square meters,Installed,No,1.0,,50  m²  square meters,,,2578  m²  square meters,3.0,,,Yes,,€ 525  525 €,423  kWh/m²  kilowatt hour per square meters,Not specified,E,
10571445,,,,"€ 245,000  245000 €",5.0,200  m² square meters,,No,,,,,425  m²  square meters,425  m²  square meters,1.0,,,Yes,To renovate,€ 737  737 €,895  kWh/m²  kilowatt hour per square meters,223 kg CO₂/m²,G,Electric
10571443,,,2004.0,"€ 240,000  240000 €",1.0,61  m² square meters,USA semi equipped,No,,,,,,,,No,Yes,Yes,As new,"€ 1,276  1276 €",139  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10539255,,All kind,1988.0,"€ 448,000  448000 €",3.0,125  m² square meters,,,,,24  m²  square meters,,,,,,Yes,,Good,"€ 1,360  1360 €",268  kWh/m²  kilowatt hour per square meters,Not specified,C,Electric
10529251,,,,"€ 469,000  469000 €",2.0,115  m² square meters,Hyper equipped,No,,,,,,,2.0,,No,Yes,As new,,121  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10519109,Antwerpen-Zuid,,,"€ 485,000  485000 €",1.0,55  m² square meters,Hyper equipped,No,,,30  m²  square meters,,,,4.0,,Yes,,As new,,147  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10536734,Antwerpen-Centrum,,,"€ 495,000  495000 €",2.0,140  m² square meters,Hyper equipped,No,,,5  m²  square meters,,,,2.0,,No,Yes,As new,,230  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10404963,,,1948.0,"€ 498,000  498000 €",2.0,218  m² square meters,Installed,,,,30  m²  square meters,,,,,No,Yes,Yes,,,138  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10474733,,,,"€ 499,000  499000 €",4.0,150  m² square meters,USA semi equipped,No,,,50  m²  square meters,,,,2.0,No,No,,Good,,198  kWh/m²  kilowatt hour per square meters,97 kg CO₂/m²,D,Gas
10384464,,,2013.0,"€ 575,000  575000 €",1.0,102  m² square meters,Hyper equipped,,,,37  m²  square meters,,,,,No,Yes,,,,175  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10511104,,,,"€ 585,000  585000 €",3.0,215  m² square meters,Installed,No,,Yes,,,,,2.0,,Yes,Yes,As new,,123  kWh/m²  kilowatt hour per square meters,48 kg CO₂/m²,B,Gas
10447563,,All kind,1913.0,"€ 595,000  595000 €",3.0,157  m² square meters,USA installed,,2.0,,34  m²  square meters,,,,,No,No,,As new,€ 922  922 €,Not specified,Not specified,Not specified,Gas
10478310,,,1918.0,"€ 595,000  595000 €",3.0,313  m² square meters,Not installed,No,,,20  m²  square meters,,,,,,,,Good,,421  kWh/m²  kilowatt hour per square meters,84 kg CO₂/m²,G,Gas
9082207,,All kind,,"€ 600,000  600000 €",3.0,216  m² square meters,Hyper equipped,No,,,31  m²  square meters,,,,,No,No,Yes,As new,,164  kWh/m²  kilowatt hour per square meters,Not specified,D,Gas
10530142,,,1989.0,"€ 690,000  690000 €",3.0,200  m² square meters,Hyper equipped,No,,,,,,,2.0,No,Yes,Yes,As new,"€ 5,148  5148 €",Not specified,46 kg CO₂/m²,Not specified,
10508445,,,,"€ 750,000  750000 €",2.0,250  m² square meters,USA hyper equipped,,,,23  m²  square meters,Yes,,,,No,Yes,,As new,,279  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10545687,,,,"€ 860,000  860000 €",3.0,240  m² square meters,Hyper equipped,,,,96  m²  square meters,,,,,No,Yes,,As new,"€ 1,618  1618 €",213  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10534367,,,1880.0,"€ 869,000  869000 €",2.0,135  m² square meters,Hyper equipped,No,,,14  m²  square meters,,,,2.0,No,Yes,Yes,Just renovated,,467  kWh/m²  kilowatt hour per square meters,Not specified,E,Gas
10547600,,,2001.0,"€ 1,160,000  1160000 €",4.0,221  m² square meters,,,,,40  m²  square meters,,,,2.0,,,,As new,"€ 1,738  1738 €",182  kWh/m²  kilowatt hour per square meters,Not specified,B,
10215533,,,1963.0,"€ 1,280,000  1280000 €",3.0,200  m² square meters,USA hyper equipped,No,,Yes,,,,,,No,Yes,Yes,,"€ 1,926  1926 €",295  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10526198,,,,"€ 2,300,000  2300000 €",3.0,250  m² square meters,Installed,No,,,280  m²  square meters,,,,,,Yes,Yes,As new,"€ 2,359  2359 €",195  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10553191,,,,"€ 210,000  210000 €",4.0,142  m² square meters,Not installed,,,,,,,,2.0,,,,Good,"€ 1,080  1080 €",Not specified,Not specified,Not specified,Gas
10559730,,,1981.0,,2.0,152  m² square meters,Installed,,,Yes,,Yes,,933  m²  square meters,4.0,,,,To be done up,"€ 1,167  1167 €",834  kWh/m²  kilowatt hour per square meters,Not specified,F,Electric
10557693,,,,"Make an offer starting from  € 300,000  Make an offer starting from  300000 €",3.0,180  m² square meters,Hyper equipped,No,,,18  m²  square meters,,,540  m²  square meters,3.0,No,No,,Just renovated,€ 505  505 €,322  kWh/m²  kilowatt hour per square meters,59 kg CO₂/m²,D,Gas
10557187,,,1983.0,"Make an offer starting from  € 340,000  Make an offer starting from  340000 €",5.0,200  m² square meters,Not installed,,,,40  m²  square meters,,25  m²  square meters,2919  m²  square meters,4.0,,,,Good,€ 723  723 €,447  kWh/m²  kilowatt hour per square meters,Not specified,F,Fuel oil
10559621,,,1964.0,"Make an offer starting from  € 549,000  Make an offer starting from  549000 €",3.0,158  m² square meters,Installed,,1.0,,30  m²  square meters,,712  m²  square meters,712  m²  square meters,4.0,,,Yes,,"€ 1,867  1867 €",250  kWh/m²  kilowatt hour per square meters,-4 kg CO₂/m²,C,
10557040,,All kind,1981.0,"€ 625,000  625000 €",3.0,191  m² square meters,Hyper equipped,No,,Yes,,Yes,,653  m²  square meters,,No,No,,As new,,208  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10559090,,,,"Make an offer starting from  € 700,000  Make an offer starting from  700000 €",3.0,210  m² square meters,USA hyper equipped,,1.0,,80  m²  square meters,,4000  m²  square meters,12748  m²  square meters,4.0,,,,,€ 213  213 €,223  kWh/m²  kilowatt hour per square meters,235 kg CO₂/m²,C,Gas
10559089,,,,"Make an offer starting from  € 700,000  Make an offer starting from  700000 €",3.0,210  m² square meters,USA hyper equipped,,1.0,,80  m²  square meters,,4000  m²  square meters,12748  m²  square meters,4.0,,,,,€ 213  213 €,223  kWh/m²  kilowatt hour per square meters,235 kg CO₂/m²,C,Gas
10556815,,,1972.0,"€ 210,000  210000 €",2.0,125  m² square meters,,,,,,,,,,,,Yes,To renovate,€ 433  433 €,223  kWh/m²  kilowatt hour per square meters,44 kg CO₂/m²,E,Gas
10563184,,,1992.0,"€ 565,000  565000 €",3.0,237  m² square meters,Hyper equipped,No,,,45  m²  square meters,,,1600  m²  square meters,4.0,,,,Good,"€ 1,246  1246 €",393  kWh/m²  kilowatt hour per square meters,Not specified,D,
10565037,,Villa,9999.0,"€ 1,390,000  1390000 €",5.0,,Installed,,1.0,,1252  m²  square meters,,133702  m²  square meters,13370  m²  square meters,4.0,No,No,,As new,"€ 1,733  1733 €",Not specified,Not specified,Not specified,Fuel oil
10571427,,,1976.0,"€ 215,000  215000 €",2.0,82  m² square meters,Installed,No,,,2  m²  square meters,,,,2.0,,,,,"€ 1,046  1046 €",167  kWh/m²  kilowatt hour per square meters,31 kg CO₂/m²,B,Gas
10571421,,,,"€ 300,000  300000 €",3.0,130  m² square meters,USA uninstalled,No,,,,Yes,,,3.0,,,,,,Not specified,Not specified,Not specified,Gas
10571419,Bruxelles (19 communes),,1974.0,"€ 225,000  225000 €",2.0,85  m² square meters,Hyper equipped,No,,,8  m²  square meters,,,,2.0,No,Yes,Yes,As new,,202  kWh/m²  kilowatt hour per square meters,76 kg CO₂/m²,D,Gas
10571404,,,1999.0,"€ 225,000  225000 €",2.0,100  m² square meters,,No,,,,,,,2.0,No,No,,Good,,225  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
10571399,,,2017.0,"€ 240,000  240000 €",,51  m² square meters,USA hyper equipped,No,,,5  m²  square meters,,,,3.0,No,Yes,,As new,,141  kWh/m²  kilowatt hour per square meters,28 kg CO₂/m²,C,Gas
10571396,,,,"€ 265,216  265216 €",3.0,140  m² square meters,,,,,,,,255  m²  square meters,3.0,,,,,,Not specified,Not specified,Not specified,
10571394,,,,"€ 179,000  179000 €",1.0,58  m² square meters,,No,,,,,,,2.0,No,Yes,,To be done up,,235  kWh/m²  kilowatt hour per square meters,43 kg CO₂/m²,C,Gas
10571389,,,2006.0,"€ 367,000  367000 €",3.0,106  m² square meters,Hyper equipped,No,,,22  m²  square meters,,,,2.0,,Yes,,As new,€ 952  952 €,110  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10571387,,,1974.0,"€ 225,000  225000 €",,50  m² square meters,,,,,,,,,2.0,,Yes,Yes,,,261  kWh/m²  kilowatt hour per square meters,52 kg CO₂/m²,E,
10571386,,,1940.0,"€ 480,000  480000 €",4.0,200  m² square meters,,,,,,,25  m²  square meters,90  m²  square meters,2.0,,,,To restore,,Not specified,Not specified,Not specified,
10571385,,,1960.0,"€ 259,000  259000 €",2.0,95  m² square meters,,,,,,,,,3.0,,,Yes,,,176  kWh/m²  kilowatt hour per square meters,35 kg CO₂/m²,D,
10571384,,,1960.0,"€ 259,000  259000 €",2.0,95  m² square meters,,,,,,,,,3.0,,,Yes,,,176  kWh/m²  kilowatt hour per square meters,35 kg CO₂/m²,D,
10571383,,,1960.0,"€ 289,000  289000 €",3.0,100  m² square meters,,,,,,,,,3.0,,,Yes,,,175  kWh/m²  kilowatt hour per square meters,35 kg CO₂/m²,D,
10571375,,,,"€ 300,000  300000 €",3.0,130  m² square meters,USA uninstalled,No,,,,Yes,,,3.0,,,,,,Not specified,Not specified,Not specified,Gas
10571361,,,2014.0,"€ 340,000  340000 €",2.0,104  m² square meters,,No,,Yes,,,,,2.0,No,Yes,,Good,€ 940  940 €,124  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10571357,,,2021.0,"€ 355,000  355000 €",2.0,145  m² square meters,Installed,,,,52  m²  square meters,,171  m²  square meters,,3.0,,Yes,Yes,,,37  kWh/m²  kilowatt hour per square meters,Not specified,A,Gas
10571356,,,2016.0,"€ 245,000  245000 €",1.0,80  m² square meters,Semi equipped,,1.0,Yes,,Yes,,1680  m²  square meters,4.0,,,,Good,€ 526  526 €,350  kWh/m²  kilowatt hour per square meters,Not specified,D,Wood
10571355,,,2002.0,"€ 599,000  599000 €",5.0,236  m² square meters,,No,,,34  m²  square meters,,,324  m²  square meters,2.0,No,No,,Good,"€ 1,978  1978 €",Not specified,Not specified,Not specified,Gas
10571354,,,2001.0,"€ 235,000  235000 €",2.0,118  m² square meters,Semi equipped,,,Yes,,Yes,,,2.0,,,,Good,"€ 1,155  1155 €",93  kWh/m²  kilowatt hour per square meters,Not specified,A,Gas
10571352,,,1957.0,"€ 549,000  549000 €",4.0,210  m² square meters,USA installed,,1.0,Yes,,Yes,,711  m²  square meters,4.0,,,,Just renovated,,150  kWh/m²  kilowatt hour per square meters,Not specified,B,Gas
10571349,,,1992.0,"€ 519,000  519000 €",4.0,254  m² square meters,Installed,,1.0,Yes,,Yes,,815  m²  square meters,4.0,,,,Good,"€ 1,120  1120 €",209  kWh/m²  kilowatt hour per square meters,Not specified,C,Gas
